SUT-anti-ship/ASW torpedo,no_description
Harpoon Block-2-anti-ship missile/SSM,no_description
155-GH-52 155mm-towed gun,no_description
P-15U-anti-ship missile,no_description
K-10-ALV,no_description
P-68-light transport aircraft,no_description
ZPT-APV,no_description
Skyguard-AA gun/SAM system,no_description
An-32-transport aircraft,no_description
Bristol-170 Freighter-transport aircraft,no_description
Kornet-anti-tank missile,no_description
ORCWS-APC turret,no_description
Fedko-tanker,no_description
Pinzgauer 6x6-APC,no_description
MFI-9 Junior-trainer aircraft,no_description
Barracuda-patrol craft,no_description
M-109A1 155mm-self-propelled gun,no_description
Ababil-2-UAV,no_description
Guacolda-patrol craft,no_description
Falster-minelayer,no_description
HMMWV-UA-APV,no_description
Eagle-5 6x6-APC,no_description
Hussar-APC,no_description
Leopard-2-tank,no_description
Commandant Riviere-frigate,no_description
DHC-1 Chipmunk-trainer aircraft,no_description
Smit Manila-cargo ship,no_description
Misagh-2-portable SAM,no_description
Il-28-bomber aircraft,no_description
Qiam-1-SSM,no_description
FA-50-FGA aircraft,no_description
Kimbla-landing craft,no_description
Khamronsin-corvette,no_description
RBS-70-portable SAM,no_description
PA-23 Aztec-light aircraft,no_description
Mirage-50-FGA aircraft,no_description
Holland-OPV,no_description
SON-9-fire control radar,no_description
Pompoli-landing ship,no_description
Type-83 122mm-self-propelled MRL,no_description
FCS-4008-patrol craft,no_description
Edenton-support ship,no_description
Survivor-2-APC,no_description
ATAGS 155mm-towed gun,no_description
DC-4/C-54-transport aircraft,no_description
MT-LB-APC,no_description
Shaldag-FAC,no_description
Maagen-patrol craft,no_description
Ikara-ASW missile,no_description
CEROS-200-fire control radar,no_description
M-3 VTT-APC,no_description
GDF 35mm-AA gun,no_description
Flower-corvette,no_description
Shaldag-patrol craft,no_description
Roland-SAM,no_description
M-30 122mm-towed gun,no_description
De Ruyter-cruiser,no_description
A-340-transport aircraft,no_description
BGM-71 TOW-anti-tank missile,no_description
Variant-air/sea search radar,no_description
Caracal-tank destroyer,no_description
Super Rapid 76mm-naval gun,no_description
L-39Z Albatros-trainer/combat aircraft,no_description
An-26-transport aircraft,no_description
Rodman-101-patrol craft,no_description
AGM-12B Bullpup-ASM,no_description
AH-1F Cobra-combat helicopter,no_description
MR-104 Rys-fire control radar,no_description
TSM-2633 Spherion-ASW sonar,no_description
Type-85-IIM-tank,no_description
A244-ASW torpedo,no_description
M-73 120mm-mortar,no_description
ENTAC-anti-tank missile,no_description
M/40 105mm-towed gun,no_description
YTBK-patrol craft,no_description
M-101/30-towed gun,no_description
MFSR-2100/33-air search radar,no_description
Ground Master-400-air search radar,no_description
TNC-36-patrol craft,no_description
Mohajer-UAV,no_description
Albatros-corvette,no_description
T-55AM-2-tank,no_description
NH-90 TTH-transport helicopter,no_description
SDB Mk-5-patrol craft,no_description
G-6 Rhino 155mm-self-propelled gun,no_description
Crotale-NG-naval SAM system,no_description
MiG-21MF-fighter aircraft,no_description
OPV-1400-OPV,no_description
Halcon-OPV,no_description
Hendijan-transport craft,no_description
Amalienborg-tanker,no_description
Arava-transport aircraft,no_description
Coutinho-corvette,no_description
Al-Jawad-APC,no_description
LCT-80m-landing ship,no_description
PC-461-patrol craft,no_description
PSZH-D-944-APC,no_description
B-17G Fortress-bomber aircraft,no_description
Stan Patrol-4207-patrol craft,no_description
T-6 Texan-trainer aircraft,no_description
L-90TP Redigo-trainer aircraft,no_description
Charioteer-tank destroyer,no_description
G-2A Galeb-trainer aircraft,no_description
A-109-light helicopter,no_description
air-independent ship engine-AIP engine,no_description
AM-3C-light aircraft,no_description
F8F Bearcat-fighter aircraft,no_description
FLASH-ASW sonar,no_description
Mi-14PS-transport helicopter,no_description
BT-67-transport aircraft,no_description
Shrek-APC,no_description
K-9-self-propelled gun chassis,no_description
TS-8 Bies-trainer aircraft,no_description
SST Seal-anti-ship torpedo,no_description
Gabriel-1-anti-ship missile,no_description
Commando V-150-APC,no_description
Umkhonto VLS-naval SAM system,no_description
Ejder Yalcin-APC,no_description
Il-78M-tanker/transport aircraft,no_description
OPV-1900-OPV,no_description
IS-2-tank,no_description
Cinq Juin-landing ship,no_description
B-26 Invader-bomber aircraft,no_description
RAC-3D-air search radar,no_description
S-244-height-finding radar,no_description
Nene-turbojet,no_description
RN-94-APC,no_description
JAS-39C Gripen-FGA aircraft,no_description
B-17A-bomber aircraft,no_description
TPS-77-air search radar,no_description
MiG-21bis-fighter aircraft,no_description
DHC-3 Otter-light transport aircraft,no_description
Type-363-air search radar,no_description
Daphne-patrol craft,no_description
4K-7FA-APC,no_description
DW-3000-frigate,no_description
PB-46-patrol craft,no_description
AK-230 30mm-naval gun,no_description
Bastion-APC/APV,no_description
Merlin-3-light transport aircraft,no_description
Titan-APC,no_description
M-109A5 155mm-self-propelled gun,no_description
Bushmaster-APC,no_description
Type-207-submarine,no_description
Mohajer-6-armed UAV,no_description
C-390-transport aircraft,no_description
Baracuda-support ship,no_description
Do-228MP-maritime patrol aircraft,no_description
AMX-VCI-APC,no_description
R-Boot-minesweeper,no_description
F-86D Sabre-fighter aircraft,no_description
MiG-29S-FGA aircraft,no_description
StuG-IIIG-tank destroyer,no_description
Scorpion-light tank,no_description
EL/M-2140-ground surv radar,no_description
Ning Hai-patrol craft,no_description
Leopard-1A1-tank,no_description
Roland-mobile SAM system,no_description
Kemio-cargo ship,no_description
Ufa-tanker,no_description
RSC-SAM,no_description
Tjeld-FAC,no_description
ZFB-05-APC/APV,no_description
OT-62A TOPAS-APC,no_description
BvS-10-APC,no_description
Firefly-FGA aircraft,no_description
Orion RTN-10X-fire control radar,no_description
TPS-1-air search radar,no_description
Type-86-IFV,no_description
Dove-light transport aircraft,no_description
Ocean Master-MP aircraft radar,no_description
Mi-35M-combat helicopter,no_description
DRBV-51C-fire control radar,no_description
LST-1-landing ship,no_description
Su-27S-FGA aircraft,no_description
Twin Bonanza-light aircraft,no_description
TRS-2215/2230-air search radar,no_description
M-53/59 Praga 30mm-self-propelled AA gun,no_description
S-62-helicopter,no_description
Azteca-patrol craft,no_description
DA-08-air search radar,no_description
Osprey-minehunter,no_description
Comet-1A-transport aircraft,no_description
S-55 Whirlwind-10-helicopter,no_description
Duyong-support ship,no_description
Lupo-frigate,no_description
Cub/L-4 Grasshopper-light aircraft,no_description
LC-32m-landing craft,no_description
HN-5A-portable SAM,no_description
MID-M-AEV,no_description
KBV-171-patrol craft,no_description
SA-342 Gazelle-light helicopter,no_description
CG-45 155mm-towed gun,no_description
KH-4-light helicopter,no_description
Hanwha-70 70mm-self-propelled MRL,no_description
Mk-30 127mm-naval gun,no_description
AW119 Koala-light helicopter,no_description
S-58/H-34-helicopter,no_description
HU-16B Albatross-maritime patrol aircraft,no_description
Norseman-light transport aircraft,no_description
LW-08-air search radar,no_description
Tre Kronor-cruiser,no_description
UH-1H Huey-2-helicopter,no_description
Hunter-FGA aircraft,no_description
FOPV-850-corvette,no_description
TSM-2633 Spherion-B-ASW sonar,no_description
T-72M1-tank,no_description
ATAS-ASW sonar,no_description
Mirage-light aircraft,no_description
Hawk-50-trainer/combat aircraft,no_description
T-72-tank,no_description
M-84-tank,no_description
Boeing-707-transport aircraft,no_description
Giraffe-40-air search radar,no_description
Bathurst-corvette/minesweeper,no_description
M-1A2 Abrams-tank,no_description
Thornycroft 26m-patrol craft,no_description
SQUIRE-ground surv radar,no_description
Descubierta-frigate,no_description
Soloven-FAC,no_description
Endeavour-replenishment ship,no_description
2S4 240mm-self-propelled mortar,no_description
Ha-200 Saeta-trainer aircraft,no_description
Pandur-2-IFV,no_description
JT15D-turbofan,no_description
CM-170 Magister-trainer aircraft,no_description
S-70 Black Hawk-transport helicopter,no_description
CT-4 Airtrainer-trainer aircraft,no_description
MCMV-50m-MCM ship,no_description
NSM CDS-coastal defence system,no_description
C-212MP-maritime patrol aircraft,no_description
Crotale-mobile SAM system,no_description
BTR-82A-IFV,no_description
R-2-anti-tank missile,no_description
BearCat-APV,no_description
DC-3/C-47 Skytrain-transport aircraft,no_description
EE-9 Cascavel-armoured car,no_description
HT-2-trainer aircraft,no_description
APS-128-MP aircraft radar,no_description
Marmon-Herrington-armoured car,no_description
SS-12M-anti-ship missile,no_description
UBM-52 120mm-mortar,no_description
AEGIR-18R-replenishment ship,no_description
C-295-transport aircraft,no_description
CL-89-UAV,no_description
Cessna-411-light transport aircraft,no_description
Autocrat-light aircraft,no_description
AGM-65 Maverick-ASM,no_description
PC-21-trainer aircraft,no_description
Iran Ajr-landing ship,no_description
KFK-patrol craft,no_description
MIM-14 Nike Hercules-SAM,no_description
Wisent-2-AEV/ARV,no_description
Project-183-FAC,no_description
Bell-47/OH-13-light helicopter,no_description
Scorpene-submarine,no_description
CM-90 90mm-tank turret,no_description
BP-12A-SSM,no_description
Teluk Wadjo-landing craft,no_description
S-2A Tracker-ASW aircraft,no_description
TAM-tank,no_description
MEKO-200ANZ-frigate,no_description
Combattante-3-FAC,no_description
AMV-IFV-IFV,no_description
Padma-patrol craft,no_description
Sea Crusader-cargo ship,no_description
BVL-OPV,no_description
C-802-anti-ship missile,no_description
L-42-landing craft,no_description
M-3 Stuart-light tank,no_description
SS-10-anti-tank missile,no_description
Searcher-UAV,no_description
MIM-104 PAC-2-SAM,no_description
DC-6/C-118-transport aircraft,no_description
ASV-150/M-1117-APC/APV,no_description
Ti-67S-tank,no_description
A-19 122mm-towed gun,no_description
EPF-transport ship,no_description
Canberra B-2-bomber aircraft,no_description
MBB-223 Flamingo-trainer aircraft,no_description
PC-1638-patrol craft,no_description
120-MX2-SM 120mm-mortar,no_description
Protector-APC turret,no_description
Ka-32-transport helicopter,no_description
La-11-fighter aircraft,no_description
Phenom-100-light transport aircraft,no_description
EBR-75-armoured car,no_description
ADSB 64m-landing ship,no_description
PC-9-trainer aircraft,no_description
Strikemaster-trainer/combat aircraft,no_description
Type-700-tug,no_description
Commander-light transport aircraft,no_description
Shujaa-patrol craft,no_description
AMV-APC,no_description
S-65A/CH-53 Stallion-transport helicopter,no_description
M-36 Jackson-tank destroyer,no_description
AMX-10P-IFV,no_description
Meteor-fighter aircraft,no_description
E-190-transport aircraft,no_description
Super Vita-FAC,no_description
An-24-transport aircraft,no_description
BTR-80-APC,no_description
Cessna-150/Cessna-152-trainer/light aircraft,no_description
Igla-1-portable SAM,no_description
Al Sultana-cargo ship,no_description
Deirdre-OPV,no_description
M-41 Walker Bulldog-light tank,no_description
Sheffield-destroyer,no_description
Kirpi-APC,no_description
Ju-52/3m-transport aircraft,no_description
One 150-UAV,no_description
PHL-03 300mm-self-propelled MRL,no_description
Varsity-transport/trainer aircraft,no_description
Naresuan-frigate,no_description
K-6 120mm-mortar,no_description
ASTER-30-SAM,no_description
M-48A5 Patton-tank,no_description
Boeing-737NG-transport aircraft,no_description
Scimitar-light tank,no_description
AS-90M turret-SPG turret,no_description
Alpha-900-UAV,no_description
RV-6-trainer aircraft,no_description
MEKO-200-frigate,no_description
DH-114 Heron-light transport aircraft,no_description
A-310-transport aircraft,no_description
EWP-destroyer,no_description
Stan Patrol-2606-patrol craft,no_description
Panthera T4-APV,no_description
BK-117-light helicopter,no_description
Blindfire-fire control radar,no_description
Type-59-tank,no_description
RM-70 122mm-self-propelled MRL,no_description
Type-062-patrol craft,no_description
L-5/U-19-light aircraft,no_description
Mirage-3E-FGA aircraft,no_description
Tripartite-MCM ship,no_description
MB-339C-trainer/combat aircraft,no_description
Seeker-UAV,no_description
Haeuri-patrol craft,no_description
KH-178 105mm-towed gun,no_description
Z-26 Trener-trainer aircraft,no_description
Compact 40L70-naval gun,no_description
M-8 Greyhound-armoured car,no_description
SB7L-360 Seeker-light aircraft,no_description
Piranha-3-APC,no_description
MM-38 Exocet-anti-ship missile,no_description
Tpz-1 Fuchs-APC,no_description
An-28TD Bryza-1TD-light transport aircraft,no_description
Raven ES-05-combat aircraft radar,no_description
M-63 Plamen 128mm-towed MRL,no_description
Sandown-minehunter,no_description
Type-63 37mm-self-propelled AA gun,no_description
BREM-2-ARV,no_description
AMX-Mk-F3 155mm-self-propelled gun,no_description
Wielingen-frigate,no_description
Malyutka-anti-tank missile,no_description
Vampire F-3-fighter aircraft,no_description
BPPU 30mm-IFV turret,no_description
VAB-VTT-APC,no_description
Cannon-frigate,no_description
F-7M Airguard-fighter aircraft,no_description
AT-17 Bobcat-trainer aircraft,no_description
Musytari-OPV,no_description
HN-5-portable SAM,no_description
P-149D-light aircraft,no_description
Ruissalo-patrol craft,no_description
Storm-patrol craft,no_description
MAR-1-anti-radar missile,no_description
S-51/H-5F-light helicopter,no_description
Polar Circle-icebreaker/OPV,no_description
Alpha Jet-trainer/combat aircraft,no_description
An-12-transport aircraft,no_description
CF-100 Canuck-fighter aircraft,no_description
DA-05-air search radar,no_description
PC-12-light transport aircraft,no_description
Austal-30m-patrol craft,no_description
I-View-150-UAV,no_description
CH-1-UAV,no_description
M-346 Master-trainer/combat aircraft,no_description
Ugur-trainer aircraft,no_description
DA62-light aircraft,no_description
RD-33-turbofan,no_description
NH-90 NFH-ASW helicopter,no_description
MH-1521 Broussard-light aircraft,no_description
First Win-APC,no_description
M-3A1 Scout Car-APC/APV,no_description
Caiman-APC,no_description
Al Fao 210mm-self-propelled gun,no_description
GDM 35mm-naval gun,no_description
Star-NG-air search radar,no_description
Swiftships-105-patrol craft,no_description
Pembroke-light transport aircraft,no_description
Stinger-portable SAM,no_description
RAM-APV,no_description
Esmeraldas-corvette,no_description
Centurion-3-tank,no_description
F-104G Starfighter-FGA aircraft,no_description
Round Table-landing ship,no_description
Mirage F-1A-FGA aircraft,no_description
Auster AOP-light aircraft,no_description
AS565M Panther-helicopter,no_description
G-46-trainer aircraft,no_description
Il-14-transport aircraft,no_description
G-222-transport aircraft,no_description
Type-63 107mm-towed MRL,no_description
Delvar-cargo ship,no_description
Typhoon-APC,no_description
Igla-portable SAM,no_description
Raybolt-anti-tank missile,no_description
T-35 Pillan-trainer aircraft,no_description
Sukhanya-OPV,no_description
Burun-fire control radar,no_description
NSM-anti-ship missile,no_description
Piranha-5-APC,no_description
Sea Dolphin-patrol craft,no_description
Hwasong-7-SSM,no_description
Mi-8T-transport helicopter,no_description
Saab-91 Safir-trainer aircraft,no_description
MaxxPro-APC,no_description
Bv-206S-APC,no_description
Tenix-340-patrol craft,no_description
M-24 Chaffee-light tank,no_description
PT-19 Cornell-trainer aircraft,no_description
Gepard-self-propelled AA gun,no_description
Type-31-frigate,no_description
JLG-43-height-finding radar,no_description
Hermes-450-UAV,no_description
Ratel-20-IFV,no_description
WM-20-fire control radar,no_description
S-125T Pechora-2T-SAM system,no_description
Juvent-support ship,no_description
HWK-11-APC,no_description
Tide-replenishment tanker,no_description
SIGMA 155mm-self-propelled gun,no_description
Hunter-UAV,no_description
BAU-23x2-IFV turret,no_description
MPV70 Mk-2-OPV/transport ship,no_description
Battle-destroyer,no_description
Mirny-OPV,no_description
PzKpfw-IVF2-tank,no_description
A319-transport aircraft,no_description
Alfange-landing craft,no_description
RBS-56B Bill-2-anti-tank missile,no_description
Project-122-patrol craft,no_description
Rallye-235-light aircraft,no_description
Alligator-landing ship,no_description
Soldati-destroyer,no_description
TASS-SLAR-MP aircraft radar,no_description
Djinn-light helicopter,no_description
EMB-314 Super Tucano-trainer/combat aircraft,no_description
BATRAL-landing ship,no_description
Penguin-2-anti-ship missile,no_description
Marauder-APC,no_description
IAI-1124N Seascan-maritime patrol aircraft,no_description
EXTRA-guided rocket/SSM,no_description
Guardian-APC,no_description
Kondor-minesweeper,no_description
C-130J Hercules-transport aircraft,no_description
CombatGuard-APV,no_description
F-84F Thunderstreak-FGA aircraft,no_description
Gabriel-2-anti-ship missile,no_description
Project-106K-landing craft,no_description
MW-50 120mm-mortar,no_description
S-11 Instructor-trainer aircraft,no_description
TMX-fire control radar,no_description
F-16C-FGA aircraft,no_description
Saab-340-transport aircraft,no_description
Wele Nzas-frigate,no_description
OPV-80-OPV,no_description
EMB-111-maritime patrol aircraft,no_description
Il-12-transport aircraft,no_description
Red Arrow-8-anti-tank missile,no_description
Shuleykin-survey ship,no_description
Sea Dragon-OPV,no_description
ScanEagle-UAV,no_description
Orenda-turbojet,no_description
Scout-SV-reconnaissance AV,no_description
DT-59-gas turbine,no_description
Spike-LR-2-anti-tank missile,no_description
DHC-6 Twin Otter-transport aircraft,no_description
TITUS-APC,no_description
R-73-SRAAM,no_description
Bell-412-helicopter,no_description
T-54-tank,no_description
FJ44-4-turbofan,no_description
Willemoes-FAC,no_description
DHC-4 Caribou-transport aircraft,no_description
BN-2 Maritime-maritime patrol aircraft,no_description
L-1049 Constellation-transport aircraft,no_description
Kolchuga-air search system,no_description
AL-60-light transport aircraft,no_description
Mi-2-light helicopter,no_description
Spitfire-fighter aircraft,no_description
SP-2600-patrol craft,no_description
Sperwer-UAV,no_description
M-75 120mm-mortar,no_description
Strela-2-portable SAM,no_description
XA-180-APC,no_description
TNC-36-FAC,no_description
Cougar-APV,no_description
Type-62-light tank,no_description
Panter 155mm-towed gun,no_description
C-295MPA-maritime patrol aircraft,no_description
TPS-70-air search radar,no_description
ML-20 152mm-towed gun,no_description
FCS-5009-transport ship,no_description
T-17E1 Staghound-armoured car,no_description
CARDOM 120mm-mortar,no_description
APS-504V-MP aircraft radar,no_description
Mod. Majestic-aircraft carrier,no_description
Python-3-SRAAM,no_description
Su-25-ground attack aircraft,no_description
MiG-23M-fighter aircraft,no_description
AW101-111-ASW helicopter,no_description
Giraffe AMB-air search radar,no_description
Project-22180-patrol craft,no_description
Type-6614-APC,no_description
Skyward-aircraft EO system,no_description
Beech-18/C-45-light transport aircraft,no_description
M-38 120mm-mortar,no_description
M-18 Hellcat-tank destroyer,no_description
MO-120-M65 120mm-mortar,no_description
NASAMS-SAM system,no_description
K-200 KIFV-APC,no_description
UTVA-75-light/trainer aircraft,no_description
Cobra-2-APC,no_description
KC-135 Stratotanker-tanker/transport aircraft,no_description
Watchman-air search radar,no_description
Bronco-APC,no_description
Baynunah-corvette,no_description
M28 Skytruck-light transport aircraft,no_description
BLR-APC,no_description
Nigeria-frigate,no_description
Casspir-NG-2000-APC,no_description
AIM-9L Sidewinder-SRAAM,no_description
AGM-114A HELLFIRE-anti-tank missile,no_description
PA-20 Pacer-light aircraft,no_description
Shakti-tanker,no_description
MiG-15UTI-trainer aircraft,no_description
M-56/33 105mm-towed gun,no_description
P-14-air search radar,no_description
Bay-patrol craft,no_description
Type-025/Huchuan-FAC,no_description
M-68/M-71 155mm-towed gun,no_description
DA42MPP-reconnaissance aircraft,no_description
Interceptor-APV,no_description
Cessna-208 Caravan-light transport aircraft,no_description
Flycatcher-fire control radar,no_description
R-550 Magic-1-SRAAM,no_description
M-58 160mm-mortar,no_description
AW139-helicopter,no_description
River-frigate,no_description
Project-300-support ship,no_description
Trent-700-turbofan,no_description
Type-718/Haijing-OPV,no_description
Turbo Commander-light transport aircraft,no_description
WS-1B 302mm-self-propelled MRL,no_description
Zwaardvis-submarine,no_description
F-84 Thunderjet-FGA aircraft,no_description
Hiller-12/OH-23 Raven-light helicopter,no_description
DA42-light aircraft,no_description
Yabhon Flash-20-UAV,no_description
Piranha-patrol craft,no_description
C-92-frigate,no_description
CH-92-armed UAV,no_description
Lanza-LTR-air search radar,no_description
Lasta-95-trainer aircraft,no_description
IA-58A Pucara-ground attack aircraft,no_description
Adour-turbofan,no_description
Baleares-frigate,no_description
Ground Master-200-air search radar,no_description
Learjet-35/36-light transport aircraft,no_description
Nueva Esparta-destroyer,no_description
MiG-23BN-FGA aircraft,no_description
M-51 Sherman-tank,no_description
Kaydet-trainer aircraft,no_description
Bremen-2-patrol craft,no_description
Greif-ARV,no_description
TNC-45-FAC,no_description
Enstrom-480-light helicopter,no_description
Consul-light transport aircraft,no_description
Giraffe-75-air search radar,no_description
R-27R/T-BVRAAM,no_description
Sealand-light transport aircraft,no_description
Kh-29-ASM,no_description
Odinn-OPV,no_description
BM-9A52 Smerch-self-propelled MRL,no_description
Mbombe-6-APC,no_description
Assaulter-AFSV,no_description
Kebir-patrol craft,no_description
O-1/L-19 Bird Dog-light aircraft,no_description
D-20 152mm-towed gun,no_description
BlueMaster-ASW sonar,no_description
La Fayette-frigate,no_description
BM-22/9P140 Uragan-self-propelled MRL,no_description
T-72B-tank,no_description
Cobra-APV,no_description
Bastion-anti-tank missile,no_description
C-27J Spartan-transport aircraft,no_description
Pandur-APC,no_description
Falaj-3-corvette,no_description
Y-301-patrol craft,no_description
Bo-105-light helicopter,no_description
Firefly TT-1-target tow aircraft,no_description
Bell-204B/UH-1B-helicopter,no_description
Kh-25M-anti-radar missile/ASM,no_description
SA-316B Alouette-3-light helicopter,no_description
T-34-85-tank,no_description
C-130E Hercules-transport aircraft,no_description
Rabdan-IFV,no_description
Y-12-light transport aircraft,no_description
Deepak-replenishment ship,no_description
KRL-122 122mm-self-propelled MRL,no_description
Collins-submarine,no_description
C-130B Hercules-transport aircraft,no_description
Bandar Abbas-support ship,no_description
CJ-6-trainer aircraft,no_description
Buyskes-survey ship,no_description
BPE-AALS,no_description
Mangusta-patrol craft,no_description
SA-341 Gazelle-light helicopter,no_description
Twin Pioneer-light transport aircraft,no_description
C-205V Veltro-fighter aircraft,no_description
AI-222-turbofan,no_description
Skyguard-fire control radar,no_description
BAL-C-landing craft,no_description
Araucano-replenishment ship,no_description
Fahd-APC,no_description
Mi-34S-light helicopter,no_description
Noratlas-transport aircraft,no_description
C-101 Aviojet-trainer/combat aircraft,no_description
PC-1604-patrol craft,no_description
ASI-315-patrol craft,no_description
SU-85-self-propelled gun,no_description
Osa-patrol craft,no_description
P-3-trainer aircraft,no_description
SPK-5-ARV,no_description
OPHER-guided bomb,no_description
A400M Atlas-transport aircraft,no_description
Tatrapan-APC,no_description
Teruel 140mm-self-propelled MRL,no_description
King Air-light transport aircraft,no_description
Eagle-ARV-light aircraft/UAV,no_description
Abheetha-cargo ship,no_description
F-5E Tiger-2-FGA aircraft,no_description
Interceptor-patrol craft,no_description
Nimr Armored-APV,no_description
Yak-52-trainer aircraft,no_description
Spey-turbofan,no_description
P-40-air search radar,no_description
MEKO PC-IN-frigate,no_description
Mi-24D/Mi-25-combat helicopter,no_description
B-6/H-6-bomber aircraft,no_description
VERA-E-air search system,no_description
SH-2G Super Seasprite-ASW helicopter,no_description
Type-210-submarine,no_description
AM-50 120mm-mortar,no_description
Cheetah-C-FGA aircraft,no_description
M-5 Stuart-light tank,no_description
Barracuda-APC,no_description
Tide-replenishment ship,no_description
KLTV-181-APC/APV,no_description
SA-315B Lama-light helicopter,no_description
ATMOS-2000 155mm-self-propelled gun,no_description
AK-630 30mm-naval gun,no_description
Guardian-patrol craft,no_description
Kondor-E-recce satellite,no_description
Red Arrow-73-anti-tank missile,no_description
SP-6211-OPV,no_description
Lazar-3-IFV,no_description
Spartan-APC/APV,no_description
Vector-helicopter turret,no_description
375mm Sextuble-ASW MRL,no_description
53-65-anti-ship torpedo,no_description
MA60-transport aircraft,no_description
Higgins 78ft-FAC,no_description
Fokker-70-transport aircraft,no_description
BTR-60PB-APC,no_description
Il-76MF-transport aircraft,no_description
AIFV-APC-APC,no_description
AIM-9B Sidewinder-SRAAM,no_description
Bell-205/UH-1D-helicopter,no_description
COBRA-anti-tank missile,no_description
RM-70 Vampire 122mm-self-propelled MRL,no_description
Yak-11-trainer aircraft,no_description
Y-8-transport aircraft,no_description
Dos De-OPV,no_description
LMV-APV,no_description
TOS-1-self-propelled MRL,no_description
Yak-23-fighter aircraft,no_description
UT-512-OPV,no_description
Alkai-patrol craft,no_description
Cape-patrol craft,no_description
PT-76-light tank,no_description
Il-10 Sturmovik-ground attack aircraft,no_description
Rodong-SSM,no_description
AS-532 Cougar/AS-332-transport helicopter,no_description
